source,target,relationship,weight
YodaEmbedding,openai/codex#12564,commented_on_issue,1
YodaEmbedding,openai/codex#13018,commented_on_issue,1
YodaEmbedding,openai/codex#18993,commented_on_issue,1
Yong-yuan-X,openai/codex#24414,commented_on_issue,1
Yong-yuan-X,openai/codex#24414,opened_issue,1
YongjinKim-Dev,anthropics/claude-code#38335,commented_on_issue,1
YosefHayim,anthropics/claude-code#44585,commented_on_issue,1
Yoyokrazy,microsoft/vscode-copilot-release#11997,commented_on_issue,1
Yuimi-chaya,openai/codex#24251,opened_issue,1
YurySolovyov,openai/codex#21232,commented_on_issue,1
YuvalPEO,anthropics/claude-code#58390,commented_on_issue,1
ZarifS,anthropics/claude-code#38335,commented_on_issue,1
Zcehtro,microsoft/vscode-copilot-release#991,commented_on_issue,3
Zei33,anthropics/claude-code#12705,commented_on_issue,1
Zelin-Tianzhi,openai/codex#24243,opened_issue,1
ZenulAbidin,openai/codex#22444,commented_on_issue,1
ZenulAbidin,openai/codex#22444,opened_issue,1
ZhsKevin,openai/codex#20161,commented_on_issue,1
Zoroboak,anthropics/claude-code#62103,opened_issue,1
Zstar0,anthropics/claude-code#27302,commented_on_issue,1
Zuko811,microsoft/vscode-copilot-release#12598,opened_issue,1
aFuzzyBear,microsoft/vscode-copilot-release#12150,commented_on_issue,1
aShanki,microsoft/vscode-copilot-release#5559,commented_on_issue,1
aaaaaandrew,anthropics/claude-code#49566,opened_issue,1
aaakashkumar,microsoft/vscode-copilot-release#7640,commented_on_issue,1
aadeshAvoma,openai/codex#23195,commented_on_issue,1
aadnehovda,openai/codex#17529,commented_on_issue,1
aak204,anthropics/claude-code#38044,commented_on_issue,1
aalbayda,openai/codex#12564,commented_on_issue,1
aaron-goody,anthropics/claude-code#44773,opened_issue,1
aaronovz1,openai/codex#22705,commented_on_issue,1
aaronpowell,microsoft/vscode-copilot-release#12535,opened_issue,1
aaronysl,openai/codex#18450,commented_on_issue,1
aashishsingla567,openai/codex#8745,commented_on_issue,3
aashita-n,anthropics/claude-code#17432,commented_on_issue,1
aaurelions,anthropics/claude-code#13354,commented_on_issue,4
aayushjain,anthropics/claude-code#17432,commented_on_issue,1
abaljeu,microsoft/vscode-copilot-release#13593,commented_on_issue,1
abatilo,openai/codex#24238,opened_issue,1
abc1m2x3c,anthropics/claude-code#61415,commented_on_issue,1
abcdlanyangyang,microsoft/vscode-copilot-release#14106,commented_on_issue,1
abdelrahman147,openai/codex#20214,commented_on_issue,1
abdurrahimi,microsoft/vscode-copilot-release#14042,opened_issue,1
abhi725,anthropics/claude-code#17432,commented_on_issue,1
abhijeetkakade1234,anthropics/claude-code#17432,commented_on_issue,1
abhinas90,anthropics/claude-code#61689,commented_on_issue,1
abhinas90,anthropics/claude-code#61734,commented_on_issue,1
abhinas90,anthropics/claude-code#61993,commented_on_issue,1
abhinas90,anthropics/claude-code#62091,commented_on_issue,1
abhinas90,anthropics/claude-code#62101,commented_on_issue,1
abhinas90,anthropics/claude-code#62107,commented_on_issue,1
abhinav1610,anthropics/claude-code#17432,commented_on_issue,1
abin-m,anthropics/claude-code#17432,commented_on_issue,1
abminn,openai/codex#20161,commented_on_issue,1
abstrakt8,openai/codex#18553,commented_on_issue,1
abulgher,openai/codex#15282,commented_on_issue,1
abviv,openai/codex#9799,commented_on_issue,1
acastrillo,microsoft/vscode-copilot-release#991,commented_on_issue,1
account-2-Eason,microsoft/vscode-copilot-release#875,opened_issue,1
ace1573,openai/codex#24421,opened_issue,1
aceloolrd,openai/codex#20161,commented_on_issue,1
acetonitrile,openai/codex#15612,commented_on_issue,1
acetonitrile,openai/codex#24322,opened_issue,1
achiya-automation,anthropics/claude-code#38335,commented_on_issue,1
achkovski,anthropics/claude-code#38335,commented_on_issue,1
acompa,anthropics/claude-code#37951,commented_on_issue,1
adam-aggrow,openai/codex#22220,commented_on_issue,1
adam-hutson-zocdoc,anthropics/claude-code#60953,opened_issue,1
adam-kwon,anthropics/claude-code#38335,commented_on_issue,1
adamancini,anthropics/claude-code#49359,opened_issue,1
adambraimbridge,microsoft/vscode-copilot-release#14096,opened_issue,1
adambraimbridge,microsoft/vscode-copilot-release#14151,opened_issue,1
adamdm1976,anthropics/claude-code#45175,commented_on_issue,1
adamstirtan,openai/codex#22802,commented_on_issue,1
adelaidasofia,anthropics/claude-code#49400,opened_issue,1
adelaidasofia,anthropics/claude-code#49401,opened_issue,1
adelfino69,openai/codex#23031,commented_on_issue,6
adelfino69,openai/codex#23031,opened_issue,1
adeltalaat1,openai/codex#20161,commented_on_issue,1
aderici,openai/codex#23314,commented_on_issue,1
adgower,openai/codex#11678,commented_on_issue,1
adithadvi-dot,anthropics/claude-code#17432,commented_on_issue,1
aditya-hw,microsoft/vscode-copilot-release#14101,opened_issue,1
adityagundawar,anthropics/claude-code#17432,commented_on_issue,1
adityapruthi01,anthropics/claude-code#17432,commented_on_issue,2
adityas-tz,microsoft/vscode-copilot-release#7640,commented_on_issue,1
adkandari,openai/codex#23195,commented_on_issue,1
adnanjpg,openai/codex#10599,opened_issue,1
adonis-lsh,openai/codex#9544,commented_on_issue,1
adpena,openai/codex#23930,commented_on_issue,1
adrianhall,microsoft/vscode-copilot-release#12948,opened_issue,1
adrianwix,microsoft/vscode-copilot-release#11969,commented_on_issue,1
adrixgc,openai/codex#10867,commented_on_issue,2
adysec,microsoft/vscode-copilot-release#14053,commented_on_issue,1
aeq-dev,openai/codex#14860,commented_on_issue,1
aerolalit,anthropics/claude-code#38335,commented_on_issue,2
aeschli,microsoft/vscode-copilot-release#10485,commented_on_issue,1
aeschli,microsoft/vscode-copilot-release#11027,commented_on_issue,4
aeschli,microsoft/vscode-copilot-release#12507,commented_on_issue,1
aeschli,microsoft/vscode-copilot-release#12770,commented_on_issue,8
aeschli,microsoft/vscode-copilot-release#13900,commented_on_issue,1
aeschli,microsoft/vscode-copilot-release#5456,commented_on_issue,2
aeschli,microsoft/vscode-copilot-release#6497,commented_on_issue,1
aeschli,microsoft/vscode-copilot-release#9559,commented_on_issue,1
aeschli,microsoft/vscode-copilot-release#9889,commented_on_issue,1
afc-afc0,anthropics/claude-code#27302,commented_on_issue,1
afgmeli3211-arch,microsoft/vscode-copilot-release#14076,opened_issue,1
afnan007,anthropics/claude-code#38335,commented_on_issue,2
agileandy,microsoft/vscode-copilot-release#5559,commented_on_issue,1
agt-daniel,anthropics/claude-code#27302,commented_on_issue,1
aguynamedben,openai/codex#23314,commented_on_issue,1
aharwood94,anthropics/claude-code#49424,opened_issue,1
ahilke,openai/codex#16909,commented_on_issue,1
ahmad-alismail,anthropics/claude-code#15379,commented_on_issue,1
ahmadxgani,microsoft/vscode-copilot-release#7052,commented_on_issue,1
ahmedyoussef-au,microsoft/vscode-copilot-release#13583,commented_on_issue,1
ahofstein-solink,anthropics/claude-code#47529,opened_issue,1
ahoke-cr,anthropics/claude-code#37198,commented_on_issue,1
ahujaankit287,anthropics/claude-code#17432,commented_on_issue,1
aiday-mar,microsoft/vscode-copilot-release#10885,commented_on_issue,1
aiday-mar,microsoft/vscode-copilot-release#11161,commented_on_issue,1
aiday-mar,microsoft/vscode-copilot-release#13214,commented_on_issue,3
aiday-mar,microsoft/vscode-copilot-release#13273,commented_on_issue,1
aiday-mar,microsoft/vscode-copilot-release#6497,commented_on_issue,1
aiday-mar,microsoft/vscode-copilot-release#655,commented_on_issue,1
aihaogu,openai/codex#22802,commented_on_issue,1
aimagist,anthropics/claude-code#13354,commented_on_issue,1
aiob3,microsoft/vscode-copilot-release#14143,opened_issue,1
airtonix,microsoft/vscode-copilot-release#7823,commented_on_issue,1
aiviiii,microsoft/vscode-copilot-release#14030,opened_issue,1
aiviiii,microsoft/vscode-copilot-release#14031,opened_issue,1
aiwarrior1,anthropics/claude-code#49605,commented_on_issue,1
aiwarrior1,anthropics/claude-code#49605,opened_issue,1
aizela,openai/codex#14297,commented_on_issue,1
aj911x,microsoft/vscode-copilot-release#624,commented_on_issue,1
ajcosme,microsoft/vscode-copilot-release#5522,opened_issue,1
ajjo-odoo,anthropics/claude-code#17432,commented_on_issue,1
ajshpprd,openai/codex#21657,commented_on_issue,1
akamash,anthropics/claude-code#49422,opened_issue,1
akash-258,anthropics/claude-code#17432,commented_on_issue,1
akelv,openai/codex#13891,commented_on_issue,1
akhil-altir,anthropics/claude-code#27302,commented_on_issue,1
akhilrajkiz,anthropics/claude-code#29573,commented_on_issue,1
akibablade,openai/codex#19563,commented_on_issue,8
akominassi,microsoft/vscode-copilot-release#6525,opened_issue,1
akshaal,microsoft/vscode-copilot-release#11161,commented_on_issue,2
akshaysahai,microsoft/vscode-copilot-release#10109,opened_issue,1
akshayvijapur,microsoft/vscode-copilot-release#7569,commented_on_issue,1
akshithrk,microsoft/vscode-copilot-release#624,commented_on_issue,1
aktsmm,microsoft/vscode-copilot-release#14134,commented_on_issue,4
aktsmm,microsoft/vscode-copilot-release#14134,opened_issue,1
aktsmm,microsoft/vscode-copilot-release#14135,commented_on_issue,1
aktsmm,microsoft/vscode-copilot-release#14135,opened_issue,1
aktsmm,microsoft/vscode-copilot-release#14147,commented_on_issue,2
aktsmm,microsoft/vscode-copilot-release#14147,opened_issue,1
aldred-coetzee,anthropics/claude-code#13354,commented_on_issue,1
aleksandrGarkusha,microsoft/vscode-copilot-release#14034,opened_issue,1
aleksandrGarkusha,microsoft/vscode-copilot-release#14103,opened_issue,1
aleksandrGarkusha,microsoft/vscode-copilot-release#14110,opened_issue,1
aleksandrGarkusha,microsoft/vscode-copilot-release#14111,opened_issue,1
aleksandrGarkusha,microsoft/vscode-copilot-release#14148,opened_issue,1
aleksandrGarkusha,microsoft/vscode-copilot-release#14152,opened_issue,1
aleksandrGarkusha,microsoft/vscode-copilot-release#14170,opened_issue,1
alessia-de-rose,openai/codex#23794,commented_on_issue,1
alesspalma,microsoft/vscode-copilot-release#991,commented_on_issue,1
alex-ahbadvisors,anthropics/claude-code#49509,commented_on_issue,1
alex-ahbadvisors,anthropics/claude-code#49509,opened_issue,1
alex-hughes-miris,anthropics/claude-code#60601,commented_on_issue,2
alex-jitbit,openai/codex#18993,commented_on_issue,1
alex-klyuev,anthropics/claude-code#20880,opened_issue,1
alex-suprun-git,anthropics/claude-code#27302,commented_on_issue,1
alex2000ts,anthropics/claude-code#15379,commented_on_issue,1
alexander-kastil,microsoft/vscode-copilot-release#554,commented_on_issue,4
alexander-kastil,microsoft/vscode-copilot-release#6689,opened_issue,1
alexander-kastil,microsoft/vscode-copilot-release#9849,commented_on_issue,4
alexander-kastil,microsoft/vscode-copilot-release#9849,opened_issue,1
alexandrelealbess,openai/codex#24286,opened_issue,1
alexchexes,openai/codex#24239,opened_issue,1
alexchexes,openai/codex#24272,commented_on_issue,1
alexchexes,openai/codex#24272,opened_issue,1
alexcstark,openai/codex#3962,commented_on_issue,1
alexdrake871,openai/codex#23794,commented_on_issue,1
alexeichhorn,openai/codex#21228,commented_on_issue,1
alexeichhorn,openai/codex#9046,commented_on_issue,1
alexgshaw,openai/codex#13852,commented_on_issue,1
alexguevara,anthropics/claude-code#38335,commented_on_issue,2
alexhypertrack,anthropics/claude-code#54204,commented_on_issue,1
alexi-openai,openai/codex#23794,commented_on_issue,4
alexkayal,anthropics/claude-code#37323,commented_on_issue,1
alexr00,microsoft/vscode-copilot-release#3927,commented_on_issue,1
alexr00,microsoft/vscode-copilot-release#8729,commented_on_issue,2
alexruimy,openai/codex#24264,opened_issue,1
alextrubacs,anthropics/claude-code#54204,commented_on_issue,1
alfawal,anthropics/claude-code#29573,commented_on_issue,1
alferrante,openai/codex#21128,commented_on_issue,1
alibnzcegedim,microsoft/vscode-copilot-release#13583,commented_on_issue,1
alielfilali42,anthropics/claude-code#49094,commented_on_issue,1
alielfilali42,anthropics/claude-code#49094,opened_issue,1
alifatico,anthropics/claude-code#59915,commented_on_issue,1
aliilhami,anthropics/claude-code#27302,commented_on_issue,1
alioftech,openai/codex#22851,commented_on_issue,1
alishapckg,openai/codex#20161,commented_on_issue,1
alissonsfeliciano,openai/codex#23794,commented_on_issue,1
alkampfergit,microsoft/vscode-copilot-release#7518,commented_on_issue,6
alkautsarf,anthropics/claude-code#49268,commented_on_issue,1
allenanswerzq,openai/codex#8745,commented_on_issue,4
alliecatowo,anthropics/claude-code#24189,commented_on_issue,1
allinaivideo,openai/codex#13463,commented_on_issue,1
alper-sh24,anthropics/claude-code#49125,opened_issue,1
alsift,anthropics/claude-code#61415,commented_on_issue,1
alsmartsmile-alfred,anthropics/claude-code#46472,commented_on_issue,2
alsmartsmile-alfred,anthropics/claude-code#46472,opened_issue,1
alvbd,openai/codex#14338,commented_on_issue,1
amalsk7,anthropics/claude-code#17432,commented_on_issue,2
amanAtHoneyHealth,anthropics/claude-code#27302,commented_on_issue,1
amandabudric,anthropics/claude-code#62048,commented_on_issue,1
amandabudric,anthropics/claude-code#62048,opened_issue,1
amanpatel,microsoft/vscode-copilot-release#13583,commented_on_issue,1
ambroselittle,anthropics/claude-code#40283,commented_on_issue,1
ambrosino-oai,openai/codex#23794,commented_on_issue,2
ameenul-hv,anthropics/claude-code#27302,commented_on_issue,1
ameyers-inimco,microsoft/vscode-copilot-release#9865,opened_issue,1
amineHY,microsoft/vscode-copilot-release#14157,opened_issue,1
amir-darwish,openai/codex#19504,commented_on_issue,1
amiraliucsc,anthropics/claude-code#27302,commented_on_issue,1
amirna2,microsoft/vscode-copilot-release#1091,opened_issue,1
amit1rrr,anthropics/claude-code#49132,opened_issue,1
amita-seal,anthropics/claude-code#28729,commented_on_issue,1
amithgitto-maker,anthropics/claude-code#17432,commented_on_issue,1
amks1,microsoft/vscode-copilot-release#991,commented_on_issue,1
amoise1,microsoft/vscode-copilot-release#624,commented_on_issue,1
amolrajgure,anthropics/claude-code#17432,commented_on_issue,1
amoseui,anthropics/claude-code#27302,commented_on_issue,1
amozh-op,anthropics/claude-code#38335,commented_on_issue,1
amp42,openai/codex#23694,commented_on_issue,2
amunger,microsoft/vscode-copilot-release#10109,commented_on_issue,1
amunger,microsoft/vscode-copilot-release#10149,commented_on_issue,3
amunger,microsoft/vscode-copilot-release#10225,commented_on_issue,1
amunger,microsoft/vscode-copilot-release#10232,commented_on_issue,2
amunger,microsoft/vscode-copilot-release#1697,opened_issue,1
amunger,microsoft/vscode-copilot-release#778,commented_on_issue,2
amunger,microsoft/vscode-copilot-release#778,opened_issue,1
amunger,microsoft/vscode-copilot-release#9896,commented_on_issue,1
amutylo,microsoft/vscode-copilot-release#14082,opened_issue,1
anah23,anthropics/claude-code#48725,opened_issue,1
anamayela80,anthropics/claude-code#48551,opened_issue,1
ananis25,microsoft/vscode-copilot-release#4613,commented_on_issue,1
ananis25,microsoft/vscode-copilot-release#4613,opened_issue,1
andersenleo,anthropics/claude-code#50567,commented_on_issue,2
andersontim,openai/codex#9544,commented_on_issue,1
andiappan-ar,anthropics/claude-code#38335,commented_on_issue,1
andreasotto,anthropics/claude-code#38335,commented_on_issue,1
andreazaupa,anthropics/claude-code#38335,commented_on_issue,1
andrescastane,microsoft/vscode-copilot-release#6884,commented_on_issue,1
andrew-vertex,openai/codex#20161,commented_on_issue,1
andrewbranch,microsoft/vscode-copilot-release#8745,opened_issue,1
andrewneilson,openai/codex#21839,commented_on_issue,3
andrewneilson,openai/codex#21839,opened_issue,1
androidacy-user,anthropics/claude-code#44857,opened_issue,1
androidand,microsoft/vscode-copilot-release#6525,commented_on_issue,1
andy-carroll,anthropics/claude-code#27302,commented_on_issue,1
andyhennie,anthropics/claude-code#61415,commented_on_issue,1
andyjamesn,anthropics/claude-code#38335,commented_on_issue,3
angelicharm,microsoft/vscode-copilot-release#12938,commented_on_issue,1
angelicharm,microsoft/vscode-copilot-release#13077,commented_on_issue,2
angeliti999,anthropics/claude-code#26679,commented_on_issue,1
angwandi,microsoft/vscode-copilot-release#6841,commented_on_issue,1
aniongithub,microsoft/vscode-copilot-release#13593,commented_on_issue,1
anivaros,openai/codex#24269,commented_on_issue,1
ankit-prajapati-26,microsoft/vscode-copilot-release#6841,commented_on_issue,1
ankit705yadav,anthropics/claude-code#17432,commented_on_issue,1
anowardear062-svg,openai/codex#12564,commented_on_issue,1
ansh-les,anthropics/claude-code#28886,commented_on_issue,2
ansumand,anthropics/claude-code#17432,commented_on_issue,1
anthrotype,anthropics/claude-code#49268,commented_on_issue,1
anti-nadroj,microsoft/vscode-copilot-release#7452,opened_issue,1
antilopinae,openai/codex#20161,commented_on_issue,1
antonkronaj,anthropics/claude-code#12705,commented_on_issue,1
antonpme,microsoft/vscode-copilot-release#7640,commented_on_issue,2
antonurankar-moloco,openai/codex#3962,commented_on_issue,1
anuragmahanta,anthropics/claude-code#17432,commented_on_issue,1
apocalx,openai/codex#24050,commented_on_issue,1
apotenza92,microsoft/vscode-copilot-release#10990,commented_on_issue,1
apple-ouyang,openai/codex#23794,commented_on_issue,2
appleboy,microsoft/vscode-copilot-release#7518,commented_on_issue,1
apws,openai/codex#20817,commented_on_issue,1
apws,openai/codex#21501,commented_on_issue,1
apws,openai/codex#3962,commented_on_issue,2
aqbarry29-blip,openai/codex#20161,commented_on_issue,1
aqc-carlodri,anthropics/claude-code#48467,commented_on_issue,2
aqc-carlodri,anthropics/claude-code#48467,opened_issue,1
arambert,anthropics/claude-code#38335,commented_on_issue,1
archneon,openai/codex#11626,commented_on_issue,1
ariccb-webvar,anthropics/claude-code#27302,commented_on_issue,1
ariccio,anthropics/claude-code#24189,commented_on_issue,1
aridz19,microsoft/vscode-copilot-release#12724,opened_issue,1
arinconh,anthropics/claude-code#38335,commented_on_issue,2
arioberek,openai/codex#8745,commented_on_issue,1
